0,1,2,3,4,5,6,7,8,9
-1.1637799362495258,0.5933295659619175,0.5060696792198833,1.6953434755919068,-0.503274976182282,0.9304763554367659,0.4555939092359925,0.07186849384493356,0.7559326438319152,0.9912600770125162
-0.9714666059731945,-1.6532273036018843,0.48148471269183046,-1.1781606260038904,-1.5893211260378433,0.26155181772590824,0.9444648311684201,-1.470920800612926,-0.9770012008136066,1.1763481784438683
0.5822857099091242,-0.45128486439131954,-0.8118681116560408,1.8613778403026893,-0.21357660584984872,0.9281134116914525,-1.0543128234508825,0.561454122677937,0.9050291566032717,1.1637723760058227
-0.07129865434134433,-0.7450589583071684,0.08323780943820051,0.7789424389126394,0.1676793961907524,-1.833581661271531,-0.16523831727493585,-0.05194963579270902,-0.02544368344155224,1.9447115961679184
-1.226661025931833,1.1179047381160387,-0.7862070840552253,-0.5811155986420518,-0.2395092605733913,-1.433946699070434,0.4799718025483889,0.7389513699679544,0.20296264644002016,0.40253586887974735
-1.2619640302542328,-1.943605703840975,0.6437563946597662,1.306405124614568,0.15997593463273635,0.12332497419937184,-0.7993074296941581,-1.1441156553380938,1.1911252609281235,0.2832028895798591
-0.12037711168420377,-0.7756440544554852,0.5142515965783717,1.0134745308459652,-0.7459838246807281,-0.10952653308559636,0.8405772965832126,0.37141349129518314,-1.1884159715947604,0.7724566192023854
-0.08415975370469038,0.5681357091918781,1.1420223821177502,-0.605292477801873,-0.6653918547037503,-0.4101924276565049,1.0155326095377577,0.7321120374673014,1.1124248723662653,0.6136484568715213
-0.6469180391493456,0.617970003542876,0.9456457454078622,0.09007779071255013,0.11592844589143782,-1.3321750205561753,-0.2771107745654545,0.823523149461251,-0.15992785540732193,-0.7471122577596022
0.2090374723805128,0.6050739095395403,-0.1861928232620414,0.8254841446981269,-0.7131811375253301,-0.4262378473222947,0.6847256715689549,0.6422377927556417,0.8631755395446703,-1.5350060164280213
-0.6905235200678952,-1.1925946693787186,-0.7794029712239147,1.728576723881001,-0.22405348399427527,-1.3526068556533961,-1.2876414228973063,0.9452480491951315,0.19710571100778337,0.2056167981069924
0.22656794357457494,-3.813935923689604,1.2845164420931268,0.2748034715000511,1.4042921990492645,-1.4447791399989751,0.609600316569396,-0.7826832090707092,-1.184738825241603,0.9797004785669248
-0.8673513016377952,-1.153531493303336,0.6135247210706068,-0.6677946288293042,0.011804892345278381,-2.2763709523566162,0.8084907814405228,-1.7603832496546064,-0.5254969414841053,-0.5372944109906871
-0.1457394954898046,1.9705673244884305,-1.4303793742806674,-0.8609836867631465,0.43254346649668296,-0.4705335327074894,0.23353759492078893,-2.054163274184375,-0.4057612447525309,1.9138942101777334
0.7697866837682812,0.10558084085640104,-0.9061917449133393,2.2439052400680213,0.7336897244855896,0.5804995593659875,0.04867279151814758,-0.563750695868995,-2.4909324524532885,0.6943540173440335
1.284732166426896,0.46467805615360674,-0.1313550204137886,0.7624190657708564,-0.15709735878384376,-2.898356653218335,1.007513178700641,-2.4014415109931444,0.9455905729299281,0.32618021965139155
1.161866113180748,-1.2979158473635681,-0.04419709277562365,1.916497393747784,-1.2368285066270235,0.6092960966558272,-2.6128386646146793,-0.3108656778242515,-1.1560954442806617,0.8511571889828436
0.8857729700507888,-1.5683416109447494,-0.14864885081383386,-0.7148989976941864,0.9297334761303089,-1.0912195391440533,-1.1686303871194148,0.6568235207435945,-0.7500867584725737,-0.441647376722699
-0.4959093736268521,0.8754550182511565,-0.22210460562695025,0.44496377511200425,-1.4157114580462704,0.48327567291069223,1.0383655831137113,-0.46798535131816477,0.6737479543576241,0.05210328334736408
0.8707646356957914,0.5340258627610558,0.832555800995746,1.9275252339144213,0.1010767831845658,0.8867899485231809,0.4251661684818139,-1.133226914936279,-0.5491717767564184,-0.22266484327560615
-1.6083105231803851,1.8786458973420157,-1.2936350016332456,-1.2966958637866126,0.8427520902841424,0.294084857323974,-0.9935446825096913,-1.418946635535153,-0.45763152917445454,-0.3419390171211924
-0.5172067378425624,-0.8396412578488809,-0.35466229291239937,0.2380092029675145,-0.11444792656108334,-0.6176818076319782,-0.09363158812992874,-0.7170012260820511,1.200760121036079,0.5963032441244975
2.5477585111760432,-0.3201636446444998,2.010125197961047,0.21131850524758655,0.19989845783653515,-0.2364163401093912,0.9724696257878732,0.6765210337639259,1.69179548356092,0.9180991345317172
-0.5861213120654278,3.1855805002222906,3.140212538812806,-0.24879482211248374,-0.12394622138365784,-0.15762899651244971,-0.3505809001543057,0.5040275309657722,-0.6438291442357114,1.235873828164867
0.5287719841016014,-0.7854352694065561,-1.3345450088866857,0.06573798504571213,-0.4322397836332519,1.3950369957136088,1.4477458000690044,-0.9254224815783241,1.8890844381760323,1.285819396652979
-0.7287247317698083,2.344698210074801,0.01066781037203596,-0.0903985898531045,1.0126148948338554,0.7852753804077791,2.2115098616818187,1.0453884832871563,0.2066088651195274,-1.1226736495020226
-0.18202018487811278,0.38211043620904556,-1.2588617954430732,1.1453562288163335,0.28938618170709923,-1.4226966452481744,-0.6349299710440391,0.3586026516103645,-0.20941345116166535,0.6820664126758585
-0.060546794386971345,0.14510011759454333,-1.1616248879152393,0.8911918991679749,-0.38787000404286165,-0.4164440068449747,0.15241678106520223,-0.5364547128526891,1.1041841378427375,-1.330909816371408
0.3878438120908939,0.09537738444033791,1.1040821750816412,-0.6394795386140789,1.8308204964870902,0.92380523806422,2.2017670944989973,-0.11047974578102661,-0.7854649170387259,-0.875363310419352
-0.6112233833743776,-0.7993571783131721,-0.28731311442556506,0.842868498897115,-0.8754241744369756,-0.5988539639944895,-0.3384179405901049,0.08341494379784936,-0.7634540666183711,-0.5894473279260872
-0.16794413039992492,1.7347589720567616,1.5786087615091462,-0.3293483065546929,1.397861027283917,0.01494964654005511,-0.30197925630788663,-1.3152783587506613,-0.28019394611152115,0.8910792274882204
0.4863518225576982,0.056584322309959044,1.8576452461786745,-0.33352013367427624,1.0755289931110201,-1.0868706255333576,0.012597329891228711,-0.46034139485935327,1.4767771803874108,-0.5131509610242255
